#1 
double data(35040,10) 
#Time [s], Active power [W], Reactive power [W], Radiative heat gains [W], Convective heat gains [W], Hot water demand [l/min], Occupancy [# people awake], Occupancy [# people asleep], Setpoint SH DayZone [K], Setpoint SH NightZone [K]
5618700,306,0,182,123,0,1,3,289.15,291.15
5619600,251,0,144,106,0.13,1,3,289.15,291.15
5620500,360,0,192,178,0.27,1,3,289.15,291.15
5621400,472,0,252,236,0.07,1,3,289.15,291.15
5622300,367,0,218,148,0,1,3,289.15,291.15
5623200,367,0,218,148,0.27,1,3,289.15,291.15
5624100,367,0,218,148,0,1,3,289.15,291.15
5625000,293,0,185,111,0,0,4,289.15,291.15
5625900,276,0,143,151,0,0,4,289.15,291.15
5626800,109,0,58,56,0,0,4,289.15,291.15
5627700,46,0,29,15,0,0,4,289.15,291.15
5628600,46,0,29,15,0,0,4,289.15,291.15
5629500,46,0,29,15,0,0,4,289.15,291.15
5630400,198,0,99,113,0,0,4,289.15,291.15
5631300,185,0,93,104,0,0,4,289.15,291.15
5632200,46,0,29,15,0,0,4,289.15,291.15
5633100,46,0,29,15,0,0,4,289.15,291.15
5634000,46,0,29,15,0,0,4,289.15,291.15
5634900,122,0,64,64,0,0,4,289.15,291.15
5635800,236,0,117,137,0,0,4,289.15,291.15
5636700,71,0,41,32,0,0,4,289.15,291.15
5637600,46,0,29,15,0,0,4,289.15,291.15
5638500,73,0,44,27,0,1,3,289.15,291.15
5639400,115,0,67,46,0.27,1,3,289.15,291.15
5640300,340,0,174,184,0,2,2,289.15,291.15
5641200,267,0,142,134,0,2,2,289.15,291.15
5642100,208,0,118,89,0.07,2,1,289.15,291.15
5643000,259,0,146,112,0.4,1,1,289.15,291.15
5643900,259,0,146,112,0,2,0,289.15,291.15
5644800,354,0,188,176,0.13,1,0,293.15,293.15
5645700,460,0,251,225,0.6,1,0,293.15,293.15
5646600,166,0,95,69,0.13,1,0,293.15,293.15
5647500,163,0,94,68,0.13,1,0,293.15,293.15
5648400,247,0,88,157,0,2,0,293.15,293.15
5649300,531,0,140,394,0.13,2,0,293.15,293.15
5650200,915,0,236,696,0,2,0,293.15,293.15
5651100,188,0,104,89,0.2,1,0,293.15,293.15
5652000,154,0,100,52,0.07,1,0,293.15,293.15
5652900,95,0,68,26,0,1,0,293.15,293.15
5653800,102,0,76,25,0,0,0,293.15,293.15
5654700,254,0,146,123,0,0,0,293.15,293.15
5655600,219,0,122,109,0,0,0,293.15,293.15
5656500,58,0,40,16,0,0,0,293.15,293.15
5657400,56,0,39,16,0,0,0,293.15,293.15
5658300,46,0,29,15,0,0,0,293.15,293.15
5659200,122,0,64,64,0,1,0,293.15,293.15
5660100,236,0,117,137,0.13,1,0,293.15,293.15
5661000,71,0,41,32,0.47,1,0,293.15,293.15
5661900,49,0,31,17,0.07,1,0,293.15,293.15
5662800,59,0,36,22,0,1,0,293.15,293.15
5663700,1190,0,36,304,0.8,1,0,293.15,293.15
5664600,1380,0,123,426,0,1,0,293.15,293.15
5665500,1286,0,80,367,0.07,0,0,293.15,293.15
5666400,1177,0,29,298,0,0,0,293.15,293.15
5667300,278,0,34,72,0.13,1,0,293.15,293.15
5668200,58,0,40,16,0.13,1,0,293.15,293.15
5669100,172,0,93,89,0,1,0,293.15,293.15
5670000,235,0,122,130,0.27,1,0,293.15,293.15
5670900,483,0,131,350,0,1,0,293.15,293.15
5671800,88,0,68,19,0.13,1,0,293.15,293.15
5672700,96,0,68,26,0,1,0,293.15,293.15
5673600,121,0,79,45,0,1,0,293.15,293.15
5674500,323,0,173,168,0.07,1,0,293.15,293.15
5675400,157,0,85,77,0.4,1,0,293.15,293.15
5676300,86,0,51,33,0,1,0,293.15,293.15
5677200,195,0,120,73,0.07,2,0,293.15,293.15
5678100,419,0,254,164,1.27,2,0,293.15,293.15
5679000,571,0,324,261,0,2,0,293.15,293.15
5679900,1398,0,479,931,0.07,2,0,293.15,293.15
5680800,1427,0,443,982,0.87,2,0,293.15,293.15
5681700,2551,0,628,1921,0,3,0,293.15,293.15
5682600,2238,0,573,1664,0.07,3,0,293.15,293.15
5683500,499,0,299,206,0.07,3,0,293.15,293.15
5684400,613,0,352,279,0.07,3,0,293.15,293.15
5685300,828,0,395,435,0.13,3,0,293.15,293.15
5686200,678,0,366,311,0,3,0,293.15,293.15
5687100,535,0,338,195,0.2,3,0,293.15,293.15
5688000,1064,0,427,636,0.07,3,0,293.15,293.15
5688900,705,0,413,309,0,3,0,293.15,293.15
5689800,480,0,275,213,0,3,0,293.15,293.15
5690700,451,0,276,174,0.13,3,0,293.15,293.15
5691600,519,0,325,192,0.2,3,0,293.15,293.15
5692500,931,0,404,525,0.27,3,0,293.15,293.15
5693400,645,0,389,266,0.27,3,0,293.15,293.15
5694300,709,0,418,307,0.4,2,1,293.15,293.15
5695200,491,0,310,179,0.47,2,1,293.15,293.15
5696100,418,0,263,154,0.07,2,1,293.15,293.15
5697000,515,0,326,188,0,2,1,293.15,293.15
5697900,569,0,354,218,0,1,2,293.15,293.15
5698800,524,0,315,226,0,0,3,289.15,291.15
5699700,450,0,283,171,0,1,3,289.15,291.15
5700600,313,0,210,102,0,0,4,289.15,291.15
5701500,256,0,166,89,0,0,4,289.15,291.15
5702400,167,0,108,58,0,0,4,289.15,291.15
5703300,319,0,178,155,0,0,4,289.15,291.15
5704200,250,0,135,127,0,0,4,289.15,291.15
5705100,46,0,29,15,0,0,4,289.15,291.15
5706000,46,0,29,15,0,0,4,289.15,291.15
5706900,46,0,29,15,0,0,4,289.15,291.15
5707800,122,0,64,64,0,0,4,289.15,291.15
5708700,236,0,117,137,0,0,4,289.15,291.15
5709600,71,0,41,32,0,0,4,289.15,291.15
5710500,46,0,29,15,0,0,4,289.15,291.15
5711400,46,0,29,15,0,0,4,289.15,291.15
5712300,46,0,29,15,0,0,4,289.15,291.15
5713200,236,0,117,137,0,0,4,289.15,291.15
5714100,147,0,76,80,0,0,4,289.15,291.15
5715000,46,0,29,15,0,0,4,289.15,291.15
5715900,46,0,29,15,0,0,4,289.15,291.15
5716800,46,0,29,15,0,0,4,289.15,291.15
5717700,160,0,82,88,0,0,4,289.15,291.15
5718600,223,0,111,129,0,0,4,289.15,291.15
5719500,67,0,41,25,0,1,3,289.15,291.15
5720400,105,0,61,42,0.33,1,3,289.15,291.15
5721300,166,0,95,69,0.07,1,3,289.15,291.15
5722200,84,0,47,40,0,0,4,289.15,291.15
5723100,236,0,117,137,0,0,4,289.15,291.15
5724000,109,0,58,56,0,0,4,293.15,291.15
5724900,46,0,29,15,0,0,4,293.15,291.15
5725800,46,0,29,15,0,0,4,293.15,291.15
5726700,105,0,61,42,0,1,3,293.15,291.15
5727600,339,0,177,176,0.4,1,3,293.15,289.15
5728500,377,0,199,191,0,1,3,293.15,289.15
5729400,49,0,31,17,1.2,1,2,293.15,289.15
5730300,86,0,51,33,0.47,2,1,293.15,289.15
5731200,97,0,57,38,0.07,1,1,293.15,289.15
5732100,218,0,117,107,0,2,0,293.15,289.15
5733000,803,0,276,545,0,2,0,293.15,289.15
5733900,271,0,150,122,0.4,2,0,293.15,289.15
5734800,369,0,220,148,0.27,2,0,289.15,289.15
5735700,224,0,127,96,0,2,0,289.15,289.15
5736600,219,0,124,94,0.13,1,0,289.15,289.15
5737500,947,0,305,660,0.07,1,0,289.15,289.15
5738400,347,0,186,170,0.13,1,0,289.15,289.15
5739300,201,0,114,85,0.4,1,0,289.15,289.15
5740200,206,0,117,87,0.13,1,0,289.15,289.15
5741100,206,0,117,87,0.53,1,0,289.15,289.15
5742000,477,0,205,282,0.87,1,0,289.15,289.15
5742900,823,0,289,551,0.07,1,0,289.15,289.15
5743800,227,0,129,97,0,1,0,289.15,289.15
5744700,718,0,203,513,0,1,0,289.15,289.15
5745600,136,0,90,44,0.07,1,0,289.15,289.15
5746500,118,0,77,43,0.2,1,0,289.15,289.15
5747400,268,0,146,139,0.13,1,0,289.15,289.15
5748300,139,0,85,58,0,0,0,289.15,289.15
5749200,46,0,29,15,0.87,0,0,289.15,289.15
5750100,54,0,34,19,0.2,1,0,289.15,289.15
5751000,67,0,40,25,0,1,0,289.15,289.15
5751900,211,0,106,119,0.2,1,0,289.15,289.15
5752800,381,0,117,163,0.07,1,0,289.15,289.15
5753700,1669,0,148,672,0,1,0,289.15,289.15
5754600,1220,0,53,318,0.07,1,0,289.15,289.15
5755500,1177,0,29,298,0.27,1,0,289.15,289.15
5756400,1272,0,82,348,0.07,1,0,289.15,289.15
5757300,343,0,146,158,0.07,1,0,289.15,289.15
5758200,103,0,70,34,0.4,1,0,289.15,289.15
5759100,78,0,58,18,0.47,1,0,289.15,289.15
5760000,78,0,58,18,0.13,1,0,289.15,289.15
5760900,78,0,58,18,0,0,0,289.15,289.15
5761800,244,0,124,138,0.2,1,0,289.15,289.15
5762700,171,0,89,91,0,1,0,289.15,289.15
5763600,86,0,51,33,0,1,0,293.15,293.15
5764500,115,0,67,46,0.27,1,0,293.15,293.15
5765400,711,0,192,517,0.07,1,0,293.15,293.15
5766300,304,0,160,154,0,1,0,293.15,293.15
5767200,316,0,161,171,0.07,1,0,293.15,293.15
5768100,59,0,36,22,0,0,0,293.15,293.15
5769000,52,0,32,18,0,0,0,293.15,293.15
5769900,46,0,29,15,0,0,0,293.15,293.15
5770800,84,0,47,40,0,0,0,293.15,293.15
5771700,236,0,117,137,0,0,0,293.15,293.15
5772600,120,0,64,61,0,0,0,293.15,293.15
5773500,320,0,199,119,0.13,1,0,293.15,293.15
5774400,853,0,345,506,0.47,1,0,293.15,293.15
5775300,511,0,318,192,0.4,1,0,293.15,293.15
5776200,673,0,397,290,0.07,1,0,293.15,293.15
5777100,671,0,400,283,0.07,1,0,293.15,293.15
5778000,467,0,294,171,0.13,1,0,293.15,293.15
5778900,507,0,321,185,0,2,0,293.15,293.15
5779800,508,0,315,192,0,2,0,293.15,293.15
5780700,576,0,342,240,0.13,2,0,293.15,293.15
5781600,682,0,395,305,0,2,0,289.15,291.15
5782500,436,0,269,167,0.13,1,1,289.15,291.15
5783400,405,0,253,151,0.13,1,1,289.15,291.15
5784300,665,0,292,371,0,1,1,289.15,291.15
5785200,465,0,182,281,0,0,2,289.15,291.15
5786100,305,0,165,158,0,0,2,289.15,291.15
5787000,147,0,76,80,0,0,2,289.15,291.15
5787900,46,0,29,15,0,0,2,289.15,291.15
5788800,46,0,29,15,0,0,2,289.15,291.15
5789700,46,0,29,15,0,0,2,289.15,291.15
5790600,160,0,82,88,0,0,2,289.15,291.15
5791500,261,0,131,146,0.13,1,2,289.15,291.15
5792400,126,0,73,51,0,1,2,289.15,291.15
5793300,46,0,29,15,0,0,3,289.15,291.15
5794200,46,0,29,15,0,0,3,289.15,291.15
5795100,84,0,47,40,0,0,3,289.15,291.15
5796000,236,0,117,137,0,0,3,289.15,291.15
5796900,109,0,58,56,0,0,3,289.15,291.15
5797800,46,0,29,15,0,0,3,289.15,291.15
5798700,46,0,29,15,0,0,3,289.15,291.15
5799600,46,0,29,15,0,0,3,289.15,291.15
5800500,198,0,99,113,0,0,3,289.15,291.15
5801400,185,0,93,104,0,0,3,289.15,291.15
5802300,46,0,29,15,0,0,3,289.15,291.15
5803200,46,0,29,15,0,0,3,289.15,291.15
5804100,46,0,29,15,0,0,3,289.15,291.15
5805000,122,0,64,64,0,0,3,289.15,291.15
5805900,236,0,117,137,0,0,3,289.15,291.15
5806800,71,0,41,32,0,0,3,289.15,291.15
5807700,46,0,29,15,0,0,3,289.15,291.15
5808600,46,0,29,15,0,0,3,289.15,291.15
5809500,46,0,29,15,0,0,3,289.15,291.15
5810400,236,0,117,137,0,0,3,293.15,291.15
5811300,147,0,76,80,0,0,3,293.15,291.15
5812200,46,0,29,15,0.07,0,3,293.15,291.15
5813100,81,0,48,31,0,1,2,293.15,291.15
5814000,73,0,44,27,3.27,1,2,293.15,289.15
5814900,160,0,82,88,0,0,2,293.15,289.15
5815800,223,0,111,129,0,0,2,293.15,289.15
5816700,62,0,38,23,0.2,2,0,293.15,289.15
5817600,126,0,73,51,0,2,0,293.15,289.15
5818500,94,0,56,37,0,1,0,293.15,289.15
5819400,113,0,63,53,0,1,0,293.15,289.15
5820300,236,0,117,137,0.07,1,0,293.15,289.15
5821200,642,0,149,498,0.8,1,0,289.15,289.15
5822100,46,0,29,15,0.13,1,0,289.15,289.15
5823000,46,0,29,15,0,1,0,289.15,289.15
5823900,52,0,35,16,0.07,1,0,289.15,289.15
5824800,230,0,128,115,0.8,1,0,289.15,289.15
5825700,217,0,122,107,0,1,0,289.15,289.15
5826600,78,0,58,18,0,1,0,289.15,289.15
5827500,84,0,61,21,0.07,1,0,289.15,289.15
5828400,84,0,59,24,0,1,0,289.15,289.15
5829300,135,0,71,70,0,1,0,289.15,289.15
5830200,626,0,123,237,0,1,0,289.15,289.15
5831100,476,0,41,133,0.13,1,0,289.15,289.15
5832000,461,0,39,117,0.07,1,0,289.15,289.15
5832900,484,0,60,119,0.07,1,0,289.15,289.15
5833800,494,0,69,120,0,1,0,289.15,289.15
5834700,690,0,160,245,0,1,0,289.15,289.15
5835600,608,0,122,191,0,1,0,289.15,289.15
5836500,499,0,67,127,0.07,1,0,289.15,289.15
5837400,448,0,61,122,0.07,1,0,289.15,289.15
5838300,61,0,40,19,0,0,0,289.15,289.15
5839200,160,0,82,88,0,0,0,289.15,289.15
5840100,223,0,111,129,0,0,0,289.15,289.15
5841000,46,0,29,15,0,0,0,289.15,289.15
5841900,46,0,29,15,0,0,0,289.15,289.15
5842800,46,0,29,15,0,0,0,289.15,289.15
5843700,84,0,47,40,0,0,0,289.15,289.15
5844600,236,0,117,137,0,0,0,289.15,289.15
5845500,109,0,58,56,0,0,0,289.15,289.15
5846400,46,0,29,15,0,0,0,289.15,289.15
5847300,46,0,29,15,0,0,0,289.15,289.15
5848200,46,0,29,15,0,0,0,289.15,289.15
5849100,198,0,99,113,0,1,0,289.15,289.15
5850000,204,0,104,113,0.13,1,0,293.15,293.15
5850900,99,0,59,39,0,1,0,293.15,293.15
5851800,92,0,57,34,0.2,1,0,293.15,293.15
5852700,162,0,104,57,0.27,1,0,293.15,293.15
5853600,445,0,270,181,0.53,1,0,293.15,293.15
5854500,2539,0,932,1625,0,1,0,293.15,293.15
5855400,1498,0,613,885,0,1,0,293.15,293.15
5856300,910,0,380,529,0.47,1,0,293.15,293.15
5857200,497,0,303,192,0,1,0,293.15,293.15
5858100,307,0,181,125,0.13,1,0,293.15,293.15
5859000,569,0,316,270,0,1,0,293.15,293.15
5859900,482,0,277,214,0,1,0,293.15,293.15
5860800,426,0,266,159,0.13,1,0,293.15,293.15
5861700,528,0,330,197,0,1,0,293.15,293.15
5862600,540,0,339,200,0,1,0,293.15,293.15
5863500,658,0,395,273,0,1,0,293.15,293.15
5864400,642,0,369,290,0.4,1,0,293.15,293.15
5865300,629,0,399,228,0,1,0,293.15,293.15
5866200,435,0,273,160,0.8,1,0,293.15,293.15
5867100,825,0,335,488,0.13,2,0,293.15,293.15
5868000,563,0,348,217,0,2,0,289.15,291.15
5868900,681,0,398,301,0,2,0,289.15,291.15
5869800,569,0,342,232,0,2,0,289.15,291.15
5870700,519,0,325,192,0.6,3,0,289.15,291.15
5871600,465,0,300,163,0.47,2,1,289.15,291.15
5872500,331,0,226,103,0,0,3,289.15,291.15
5873400,483,0,296,201,0,0,3,289.15,291.15
5874300,380,0,231,161,0,0,3,289.15,291.15
5875200,171,0,112,58,0,0,3,289.15,291.15
5876100,78,0,50,27,0,0,3,289.15,291.15
5877000,46,0,29,15,0,0,3,289.15,291.15
5877900,122,0,64,64,0,0,3,289.15,291.15
5878800,236,0,117,137,0,0,3,289.15,291.15
5879700,71,0,41,32,0,0,3,289.15,291.15
5880600,46,0,29,15,0,0,3,289.15,291.15
5881500,46,0,29,15,0,0,3,289.15,291.15
5882400,46,0,29,15,0,0,3,289.15,291.15
5883300,236,0,117,137,0,0,3,289.15,291.15
5884200,147,0,76,80,0,0,3,289.15,291.15
5885100,46,0,29,15,0,0,3,289.15,291.15
5886000,46,0,29,15,0,0,3,289.15,291.15
5886900,46,0,29,15,0,0,3,289.15,291.15
5887800,160,0,82,88,0,0,3,289.15,291.15
5888700,223,0,111,129,0,0,3,289.15,291.15
5889600,46,0,29,15,0,0,3,289.15,291.15
5890500,46,0,29,15,0,0,3,289.15,291.15
5891400,46,0,29,15,0,0,3,289.15,291.15
5892300,84,0,47,40,0,0,3,289.15,291.15
5893200,236,0,117,137,0,0,3,289.15,291.15
5894100,109,0,58,56,0,0,3,289.15,291.15
5895000,46,0,29,15,0,0,3,289.15,291.15
5895900,46,0,29,15,0,0,3,289.15,291.15
5896800,46,0,29,15,0,0,3,293.15,291.15
5897700,241,0,123,132,0,1,2,293.15,291.15
5898600,276,0,143,145,0.4,1,2,293.15,291.15
5899500,169,0,97,70,0.47,1,2,293.15,291.15
5900400,206,0,117,87,0,1,2,293.15,289.15
5901300,105,0,61,42,0,0,2,293.15,289.15
5902200,125,0,66,65,0.13,1,1,293.15,289.15
5903100,326,0,165,178,0,1,1,293.15,289.15
5904000,260,0,144,117,0,1,1,293.15,289.15
5904900,219,0,124,94,0.8,1,1,293.15,289.15
5905800,1658,0,556,1101,0.27,1,1,293.15,289.15
5906700,1482,0,499,981,0.07,1,1,293.15,289.15
5907600,356,0,183,191,0.13,1,1,293.15,289.15
5908500,267,0,142,134,0.4,1,1,293.15,289.15
5909400,966,0,495,469,0.2,1,1,293.15,289.15
5910300,1166,0,595,569,0.07,1,1,293.15,289.15
5911200,764,0,272,490,0.87,1,1,293.15,289.15
5912100,369,0,209,170,0.4,1,1,293.15,289.15
5913000,505,0,233,227,0,2,0,293.15,289.15
5913900,652,0,152,195,0.87,2,0,293.15,289.15
5914800,607,0,121,182,0.4,1,0,293.15,289.15
5915700,580,0,102,174,0,1,0,293.15,289.15
5916600,593,0,108,184,0.4,2,0,293.15,289.15
5917500,727,0,168,273,0.13,2,0,293.15,289.15
5918400,574,0,96,180,0.07,1,0,293.15,289.15
5919300,1068,0,174,589,0,1,0,293.15,289.15
5920200,658,0,158,195,0,1,0,293.15,289.15
5921100,568,0,150,173,0.87,1,0,293.15,289.15
5922000,378,0,210,181,0,1,0,293.15,289.15
5922900,384,0,214,182,0,1,0,293.15,289.15
5923800,128,0,79,48,0.93,1,0,293.15,289.15
5924700,127,0,78,47,0.07,1,0,293.15,289.15
5925600,138,0,84,52,0,1,0,293.15,289.15
5926500,192,0,107,91,0,1,0,293.15,289.15
5927400,248,0,127,138,0,0,0,293.15,289.15
5928300,74,0,43,32,0,0,0,293.15,289.15
5929200,46,0,29,15,0,0,0,293.15,289.15
5930100,46,0,29,15,0,0,0,293.15,289.15
5931000,46,0,29,15,0,0,0,293.15,289.15
5931900,236,0,117,137,0,0,0,293.15,289.15
5932800,147,0,76,80,0,0,0,293.15,289.15
5933700,46,0,29,15,0,0,0,293.15,289.15
5934600,46,0,29,15,0,0,0,293.15,289.15
5935500,54,0,34,19,0.07,1,0,293.15,289.15
5936400,240,0,126,124,0,1,0,293.15,293.15
5937300,343,0,177,183,0,1,0,293.15,293.15
5938200,182,0,104,76,0.8,2,0,293.15,293.15
5939100,1786,0,395,1390,0.4,2,0,293.15,293.15
5940000,2240,0,482,1756,0.13,2,0,293.15,293.15
5940900,540,0,163,197,0.2,2,0,293.15,293.15
5941800,854,0,233,335,0,2,0,293.15,293.15
5942700,821,0,236,286,0,1,0,293.15,293.15
5943600,772,0,218,249,0,2,0,293.15,293.15
5944500,822,0,251,266,0,2,0,293.15,293.15
5945400,904,0,307,292,0,2,0,293.15,293.15
5946300,1056,0,377,389,0.6,2,0,293.15,293.15
5947200,1106,0,400,415,0.8,2,0,293.15,293.15
5948100,881,0,280,296,0.47,2,0,293.15,293.15
5949000,895,0,315,376,0.8,2,0,293.15,293.15
5949900,2519,0,596,1921,0.07,1,0,293.15,293.15
5950800,2232,0,609,1629,0.07,1,0,293.15,293.15
5951700,881,0,472,427,0,2,0,293.15,293.15
5952600,2952,0,1064,1889,0.4,2,0,293.15,293.15
5953500,845,0,427,417,0.8,1,1,293.15,293.15
5954400,520,0,326,193,0,2,1,289.15,291.15
5955300,503,0,315,187,0,2,1,289.15,291.15
5956200,722,0,357,382,0,2,1,289.15,291.15
5957100,1010,0,435,583,0.07,2,1,289.15,291.15
5958000,453,0,279,172,0.07,2,2,289.15,291.15
5958900,488,0,296,190,0.53,1,3,289.15,291.15
5959800,488,0,296,190,0.4,1,3,289.15,291.15
5960700,537,0,307,240,0,1,3,289.15,291.15
5961600,344,0,189,171,0,0,4,289.15,291.15
5962500,135,0,87,46,0,0,4,289.15,291.15
5963400,46,0,29,15,0,0,4,289.15,291.15
5964300,46,0,29,15,0,0,4,289.15,291.15
5965200,84,0,47,40,0,0,4,289.15,291.15
5966100,236,0,117,137,0,0,4,289.15,291.15
5967000,109,0,58,56,0,0,4,289.15,291.15
5967900,46,0,29,15,0,0,4,289.15,291.15
5968800,46,0,29,15,0,0,4,289.15,291.15
5969700,46,0,29,15,0,0,4,289.15,291.15
5970600,198,0,99,113,0,0,4,289.15,291.15
5971500,185,0,93,104,0,0,4,289.15,291.15
5972400,46,0,29,15,0,0,4,289.15,291.15
5973300,46,0,29,15,0,0,4,289.15,291.15
5974200,46,0,29,15,0,0,4,289.15,291.15
5975100,122,0,64,64,0,0,4,289.15,291.15
5976000,236,0,117,137,0,0,4,289.15,291.15
5976900,71,0,41,32,0,0,4,289.15,291.15
5977800,46,0,29,15,0,0,4,289.15,291.15
5978700,46,0,29,15,0,0,4,289.15,291.15
5979600,46,0,29,15,0,0,4,289.15,291.15
5980500,236,0,117,137,0,0,3,289.15,291.15
5981400,147,0,76,80,0,0,3,289.15,291.15
5982300,46,0,29,15,0,0,3,289.15,291.15
5983200,46,0,29,15,0,0,3,293.15,291.15
5984100,46,0,29,15,0,0,3,293.15,291.15
5985000,160,0,82,88,0,0,3,293.15,291.15
5985900,263,0,133,147,0,1,2,293.15,291.15
5986800,126,0,73,51,0.13,2,1,293.15,289.15
5987700,162,0,93,68,0.4,2,0,293.15,289.15
5988600,206,0,116,88,0,2,0,293.15,289.15
5989500,284,0,156,130,0,2,0,293.15,289.15
5990400,449,0,233,233,0,2,0,293.15,289.15
5991300,316,0,170,151,0,2,0,293.15,289.15
5992200,297,0,163,133,0,2,0,293.15,289.15
5993100,441,0,191,249,0,1,0,293.15,289.15
5994000,667,0,216,450,0,1,0,289.15,289.15
5994900,371,0,194,191,0,1,0,289.15,289.15
5995800,198,0,100,111,0,0,0,289.15,289.15
5996700,56,0,34,21,0,0,0,289.15,289.15
5997600,46,0,29,15,0,0,0,289.15,289.15
5998500,83,0,50,32,0.13,1,0,289.15,289.15
5999400,218,0,117,107,0.2,1,0,289.15,289.15
6000300,489,0,205,302,0,1,0,289.15,289.15
6001200,338,0,86,253,0,0,0,289.15,289.15
6002100,46,0,29,15,0,0,0,289.15,289.15
6003000,46,0,29,15,0,0,0,289.15,289.15
6003900,70,0,42,26,0,1,0,289.15,289.15
6004800,316,0,161,173,0,1,0,289.15,289.15
6005700,627,0,188,448,0,1,0,289.15,289.15
6006600,126,0,73,51,0.13,1,0,289.15,289.15
6007500,659,0,164,494,0.07,2,0,289.15,289.15
6008400,134,0,80,52,0,2,0,289.15,289.15
6009300,340,0,196,154,0,1,0,289.15,289.15
6010200,288,0,151,154,0.07,1,0,289.15,289.15
6011100,58,0,40,16,0,0,0,289.15,289.15
6012000,58,0,40,16,0,0,0,289.15,289.15
6012900,48,0,31,15,0,0,0,289.15,289.15
6013800,84,0,47,40,0,0,0,289.15,289.15
6014700,236,0,117,137,0,0,0,289.15,289.15
6015600,109,0,58,56,0,0,0,289.15,289.15
6016500,46,0,29,15,0,0,0,289.15,289.15
6017400,46,0,29,15,0,0,0,289.15,289.15
6018300,46,0,29,15,0,0,0,289.15,289.15
6019200,198,0,99,113,0,0,0,289.15,289.15
6020100,185,0,93,104,0,0,0,289.15,289.15
6021000,46,0,29,15,0,0,0,289.15,289.15
6021900,46,0,29,15,0,0,0,289.15,289.15
6022800,59,0,37,21,0,0,0,293.15,293.15
6023700,215,0,115,106,0.13,2,0,293.15,293.15
6024600,356,0,183,191,0,3,0,293.15,293.15
6025500,191,0,107,86,0,3,0,293.15,293.15
6026400,195,0,111,82,0.13,3,0,293.15,293.15
6027300,206,0,117,87,0,2,0,293.15,293.15
6028200,551,0,211,339,0,2,0,293.15,293.15
6029100,638,0,295,361,0.4,2,0,293.15,293.15
6030000,1001,0,317,354,0,3,0,293.15,293.15
6030900,1619,0,296,473,0,4,0,293.15,293.15
6031800,3323,0,592,1882,0.07,3,0,293.15,293.15
6032700,3045,0,548,1648,0.6,3,0,293.15,293.15
6033600,1152,0,369,397,0.27,3,0,293.15,293.15
6034500,749,0,446,319,0,3,0,293.15,293.15
6035400,531,0,336,193,0,2,0,293.15,293.15
6036300,1064,0,427,636,0,3,0,293.15,293.15
6037200,931,0,404,525,0,2,1,293.15,293.15
6038100,529,0,328,204,0,2,1,293.15,293.15
6039000,590,0,336,272,0,2,1,293.15,293.15
6039900,430,0,255,179,0.93,1,2,293.15,293.15
6040800,271,0,162,107,0.13,1,2,289.15,291.15
6041700,113,0,66,45,0,0,3,289.15,291.15
6042600,46,0,29,15,0,0,3,289.15,291.15
6043500,198,0,99,113,0,0,3,289.15,291.15
6044400,185,0,93,104,0,0,3,289.15,291.15
6045300,46,0,29,15,0,0,3,289.15,291.15
6046200,46,0,29,15,0,0,3,289.15,291.15
6047100,46,0,29,15,0,0,3,289.15,291.15
6048000,122,0,64,64,0,0,3,289.15,291.15
6048900,236,0,117,137,0,0,3,289.15,291.15
6049800,71,0,41,32,0,0,3,289.15,291.15
6050700,46,0,29,15,0,0,3,289.15,291.15
6051600,46,0,29,15,0,0,3,289.15,291.15
6052500,46,0,29,15,0,0,3,289.15,291.15
6053400,236,0,117,137,0,0,3,289.15,291.15
6054300,147,0,76,80,0,0,3,289.15,291.15
6055200,46,0,29,15,0,0,3,289.15,291.15
6056100,46,0,29,15,0,0,3,289.15,291.15
6057000,46,0,29,15,0,0,3,289.15,291.15
6057900,160,0,82,88,0,0,3,289.15,291.15
6058800,223,0,111,129,0,0,3,289.15,291.15
6059700,46,0,29,15,0,0,3,289.15,291.15
6060600,46,0,29,15,0,0,3,289.15,291.15
6061500,46,0,29,15,0,0,3,289.15,291.15
6062400,84,0,47,40,0,0,3,289.15,291.15
6063300,236,0,117,137,0,0,3,289.15,291.15
6064200,109,0,58,56,0,0,3,289.15,291.15
6065100,46,0,29,15,0,0,3,289.15,291.15
6066000,46,0,29,15,0,0,3,289.15,291.15
6066900,46,0,29,15,0,0,3,289.15,291.15
6067800,198,0,99,113,0,0,3,289.15,291.15
6068700,185,0,93,104,0,0,3,289.15,291.15
6069600,46,0,29,15,0,0,3,293.15,291.15
6070500,46,0,29,15,0,0,3,293.15,291.15
6071400,115,0,67,46,0,1,2,293.15,291.15
6072300,239,0,129,117,0.8,1,2,293.15,291.15
6073200,332,0,169,180,0,1,2,293.15,289.15
6074100,71,0,41,32,0,0,2,293.15,289.15
6075000,121,0,70,49,0.13,1,1,293.15,289.15
6075900,244,0,135,108,0.07,1,1,293.15,289.15
6076800,301,0,165,135,0,1,1,293.15,289.15
6077700,393,0,198,213,0.47,0,1,293.15,289.15
6078600,166,0,85,90,0,0,1,293.15,289.15
6079500,59,0,36,22,0,0,1,293.15,289.15
6080400,59,0,36,22,0,0,1,293.15,289.15
6081300,49,0,31,17,0,0,1,293.15,289.15
6082200,160,0,82,88,0,0,1,293.15,289.15
6083100,223,0,111,129,0,0,1,293.15,289.15
6084000,46,0,29,15,0,0,1,293.15,289.15
6084900,46,0,29,15,0,0,1,293.15,289.15
