#1 
double data(35040,10) 
#Time [s], Active power [W], Reactive power [W], Radiative heat gains [W], Convective heat gains [W], Hot water demand [l/min], Occupancy [# people awake], Occupancy [# people asleep], Setpoint SH DayZone [K], Setpoint SH NightZone [K]
2583900,1128,0,402,449,0.13,1,0,293.15,293.15
2584800,944,0,318,328,0,1,0,293.15,293.15
2585700,919,0,321,292,0,1,0,293.15,293.15
2586600,738,0,259,233,0.53,1,0,293.15,293.15
2587500,421,0,261,158,0.53,1,0,293.15,293.15
2588400,688,0,384,330,0,3,0,289.15,291.15
2589300,1056,0,437,641,0,2,1,289.15,291.15
2590200,398,0,244,151,0,1,3,289.15,291.15
2591100,383,0,230,150,0.2,2,3,289.15,291.15
2592000,383,0,230,150,0.13,1,4,289.15,291.15
2592900,476,0,285,194,0,1,4,289.15,291.15
2593800,715,0,386,361,0,1,4,289.15,291.15
2594700,412,0,230,192,0.27,1,4,289.15,291.15
2595600,82,0,60,19,0,0,5,289.15,291.15
2596500,67,0,46,18,0,0,5,289.15,291.15
2597400,50,0,31,16,0,0,5,289.15,291.15
2598300,236,0,117,136,0,0,5,289.15,291.15
2599200,395,0,190,237,0,0,5,289.15,291.15
2600100,60,0,36,23,0,0,5,289.15,291.15
2601000,50,0,31,16,0,0,5,289.15,291.15
2601900,50,0,31,16,0,0,5,289.15,291.15
2602800,63,0,37,24,0,0,5,289.15,291.15
2603700,343,0,166,204,0,0,5,289.15,291.15
2604600,286,0,139,167,0,0,5,289.15,291.15
2605500,50,0,31,16,0,0,5,289.15,291.15
2606400,50,0,31,16,0,0,5,289.15,291.15
2607300,50,0,31,16,0,0,5,289.15,291.15
2608200,151,0,78,81,0,0,5,289.15,291.15
2609100,374,0,180,224,0,0,5,289.15,291.15
2610000,166,0,84,91,0,0,5,289.15,291.15
2610900,50,0,31,16,0,0,5,289.15,291.15
2611800,50,0,31,16,0,0,5,289.15,291.15
2612700,74,0,44,27,0,1,4,289.15,291.15
2613600,322,0,163,177,0.07,1,4,289.15,291.15
2614500,455,0,229,250,0,1,4,289.15,291.15
2615400,322,0,174,153,1,1,4,289.15,291.15
2616300,783,0,232,549,0,1,4,289.15,291.15
2617200,183,0,104,76,0.13,1,4,289.15,291.15
2618100,139,0,72,73,0,0,5,289.15,291.15
2619000,281,0,137,164,0,0,5,289.15,291.15
2619900,230,0,114,132,0,0,5,289.15,291.15
2620800,91,0,50,43,0,0,5,293.15,293.15
2621700,50,0,31,16,0,0,5,293.15,293.15
2622600,50,0,31,16,0,0,4,293.15,293.15
2623500,227,0,112,130,0,1,3,293.15,293.15
2624400,265,0,131,151,0.8,2,2,293.15,293.15
2625300,290,0,149,154,0.87,3,1,293.15,293.15
2626200,167,0,94,71,0.4,3,1,293.15,293.15
2627100,101,0,59,39,0.8,3,1,293.15,293.15
2628000,696,0,177,524,0,3,1,293.15,293.15
2628900,253,0,126,144,0.8,2,1,293.15,293.15
2629800,239,0,122,128,0.07,3,0,293.15,293.15
2630700,243,0,125,129,0.07,2,0,293.15,293.15
2631600,90,0,53,34,0.13,2,0,293.15,293.15
2632500,63,0,40,20,0,1,0,293.15,293.15
2633400,370,0,146,238,0.13,1,0,293.15,293.15
2634300,749,0,268,492,0.13,1,0,293.15,293.15
2635200,217,0,115,113,0,1,0,293.15,293.15
2636100,2362,0,491,1878,0.4,2,0,293.15,293.15
2637000,2325,0,556,1766,0.87,2,0,293.15,293.15
2637900,437,0,199,241,0,2,0,293.15,293.15
2638800,377,0,206,188,0.07,2,0,293.15,293.15
2639700,255,0,156,102,0.8,2,0,293.15,293.15
2640600,2667,0,686,1994,0,1,0,293.15,293.15
2641500,2240,0,566,1679,0,1,0,293.15,293.15
2642400,364,0,239,122,0.53,1,0,293.15,293.15
2643300,484,0,295,202,0,1,0,293.15,293.15
2644200,370,0,218,164,0.07,1,0,293.15,293.15
2645100,135,0,90,46,1.2,1,0,293.15,293.15
2646000,315,0,186,141,0.13,1,0,293.15,293.15
2646900,248,0,162,87,0.07,1,0,293.15,293.15
2647800,294,0,185,112,0.07,1,0,293.15,293.15
2648700,422,0,242,196,0.07,1,0,293.15,293.15
2649600,297,0,180,120,0,1,0,293.15,293.15
2650500,423,0,254,174,0.07,1,0,293.15,293.15
2651400,457,0,256,214,0,1,0,293.15,293.15
2652300,312,0,190,120,0.53,1,0,293.15,293.15
2653200,442,0,251,203,0,1,0,293.15,293.15
2654100,491,0,275,230,0.13,2,1,293.15,293.15
2655000,257,0,151,103,0,1,1,293.15,293.15
2655900,364,0,198,173,0,1,1,293.15,293.15
2656800,431,0,239,202,0.53,1,1,293.15,293.15
2657700,209,0,127,83,0,0,1,293.15,293.15
2658600,361,0,197,180,0,0,0,293.15,293.15
2659500,247,0,145,107,0,0,0,293.15,293.15
2660400,171,0,110,59,0,0,0,293.15,293.15
2661300,192,0,98,105,0,0,0,293.15,293.15
2662200,159,0,81,85,0.07,0,0,293.15,293.15
2663100,265,0,138,137,0.8,1,0,293.15,293.15
2664000,425,0,221,219,0.13,1,0,293.15,293.15
2664900,896,0,307,586,0.8,2,0,293.15,293.15
2665800,595,0,372,222,0.4,2,0,293.15,293.15
2666700,690,0,409,294,0.53,2,0,293.15,293.15
2667600,633,0,383,257,0.07,2,0,293.15,293.15
2668500,1258,0,516,759,0.4,2,0,293.15,293.15
2669400,1118,0,440,684,0,2,0,293.15,293.15
2670300,414,0,259,152,0,2,0,293.15,293.15
2671200,453,0,276,178,0,3,0,293.15,293.15
2672100,618,0,362,268,0.2,2,0,293.15,293.15
2673000,691,0,410,294,0,2,0,293.15,293.15
2673900,592,0,352,256,0.07,0,2,293.15,293.15
2674800,335,0,228,105,0,0,2,289.15,291.15
2675700,324,0,220,101,0,0,2,289.15,291.15
2676600,151,0,89,67,0,0,2,289.15,291.15
2677500,218,0,108,124,0,0,2,289.15,291.15
2678400,250,0,123,145,0,0,2,289.15,291.15
2679300,151,0,78,81,0,0,2,289.15,291.15
2680200,50,0,31,16,0,0,2,289.15,291.15
2681100,50,0,31,16,0,0,2,289.15,291.15
2682000,153,0,78,82,0,0,2,289.15,291.15
2682900,286,0,139,167,0,0,2,289.15,291.15
2683800,240,0,118,138,0,0,2,289.15,291.15
2684700,63,0,37,24,0,0,2,289.15,291.15
2685600,50,0,31,16,0,0,2,289.15,291.15
2686500,50,0,31,16,0,0,2,289.15,291.15
2687400,184,0,93,102,0,0,2,289.15,291.15
2688300,343,0,166,204,0,0,2,289.15,291.15
2689200,164,0,83,89,0,0,2,289.15,291.15
2690100,50,0,31,16,0,1,2,289.15,291.15
2691000,213,0,129,82,0,1,2,289.15,291.15
2691900,221,0,136,83,0,0,3,289.15,291.15
2692800,415,0,222,215,0,0,4,289.15,291.15
2693700,433,0,230,227,0,0,4,289.15,291.15
2694600,196,0,121,75,0,0,4,289.15,291.15
2695500,66,0,41,22,0,0,4,289.15,291.15
2696400,50,0,31,16,0,0,4,289.15,291.15
2697300,91,0,50,43,0,0,4,289.15,291.15
2698200,382,0,184,229,0,0,4,289.15,291.15
2699100,218,0,108,124,0,0,4,289.15,291.15
2700000,50,0,31,16,0,0,4,293.15,289.15
2700900,50,0,31,16,0,0,4,293.15,289.15
2701800,50,0,31,16,0,0,4,293.15,289.15
2702700,198,0,99,111,0,0,4,293.15,289.15
2703600,395,0,190,237,0,0,4,293.15,289.15
2704500,98,0,53,47,0,0,4,293.15,289.15
2705400,50,0,31,16,0,0,4,293.15,289.15
2706300,50,0,31,16,0,0,4,293.15,289.15
2707200,50,0,31,16,0,0,4,293.15,289.15
2708100,318,0,154,188,0,0,4,293.15,289.15
2709000,324,0,157,191,0,1,3,293.15,289.15
2709900,90,0,53,34,0.47,2,2,293.15,289.15
2710800,186,0,106,78,0,1,2,289.15,289.15
2711700,194,0,110,81,0.13,2,1,289.15,289.15
2712600,258,0,143,119,0,2,1,289.15,289.15
2713500,467,0,243,254,0,3,0,289.15,289.15
2714400,324,0,184,152,0.53,3,0,289.15,289.15
2715300,237,0,158,77,0.13,2,0,289.15,289.15
2716200,203,0,139,61,0,2,0,289.15,289.15
2717100,203,0,139,61,0,2,0,289.15,289.15
2718000,1298,0,372,939,0,4,0,289.15,289.15
2718900,532,0,295,265,0.2,3,0,289.15,289.15
2719800,585,0,311,278,0,3,0,289.15,289.15
2720700,566,0,247,316,0,3,0,289.15,289.15
2721600,213,0,148,62,0,3,0,289.15,289.15
2722500,246,0,155,93,0.07,2,1,289.15,289.15
2723400,414,0,227,208,0.87,2,1,289.15,289.15
2724300,433,0,242,211,0.8,2,1,289.15,289.15
2725200,361,0,230,132,0.2,2,1,289.15,289.15
2726100,204,0,134,67,0.8,2,1,289.15,289.15
2727000,583,0,188,391,0,2,1,289.15,289.15
2727900,357,0,207,160,0.53,2,1,289.15,289.15
2728800,572,0,337,256,0,1,1,289.15,289.15
2729700,383,0,227,169,0.4,1,1,289.15,289.15
2730600,213,0,143,68,0,2,1,289.15,289.15
2731500,203,0,139,61,0,2,1,289.15,289.15
2732400,216,0,140,77,0.13,2,1,289.15,289.15
2733300,284,0,152,148,0.07,2,1,289.15,289.15
2734200,958,0,303,629,0.4,2,1,289.15,289.15
2735100,1347,0,338,716,0.87,2,1,289.15,289.15
2736000,739,0,223,210,0,2,1,289.15,289.15
2736900,772,0,240,226,0.07,2,1,289.15,289.15
2737800,1899,0,495,1110,0.73,2,1,289.15,289.15
2738700,1077,0,398,391,0.07,2,1,289.15,289.15
2739600,2825,0,656,1876,0.4,2,1,293.15,293.15
2740500,3066,0,683,2088,0,2,1,293.15,293.15
2741400,1168,0,352,510,0,2,1,293.15,293.15
2742300,1843,0,392,1249,0.8,2,1,293.15,293.15
2743200,3104,0,757,2363,0.27,2,1,293.15,293.15
2744100,2473,0,696,1784,0.13,2,1,293.15,293.15
2745000,2812,0,770,2055,0,2,1,293.15,293.15
2745900,1424,0,510,918,0.07,2,1,293.15,293.15
2746800,535,0,338,195,0.13,2,1,293.15,293.15
2747700,649,0,391,267,0,2,1,293.15,293.15
2748600,721,0,422,316,0.13,2,1,293.15,293.15
2749500,570,0,351,220,0.87,3,1,293.15,293.15
2750400,697,0,413,297,0.13,3,1,293.15,293.15
2751300,1011,0,442,570,0,4,0,293.15,293.15
2752200,575,0,358,216,0,3,1,293.15,293.15
2753100,1125,0,493,648,0.07,3,1,293.15,293.15
2754000,637,0,385,259,0.07,3,1,293.15,293.15
2754900,770,0,371,281,0.6,3,1,293.15,293.15
2755800,1095,0,409,395,0,3,1,293.15,293.15
2756700,1515,0,449,761,0.07,3,1,293.15,293.15
2757600,1075,0,402,378,0.07,3,1,289.15,291.15
2758500,1660,0,507,865,0,3,1,289.15,291.15
2759400,929,0,323,302,0,3,1,289.15,291.15
2760300,1043,0,386,362,0,3,1,289.15,291.15
2761200,961,0,326,342,0.07,2,2,289.15,291.15
2762100,907,0,319,282,0.07,1,3,289.15,291.15
2763000,1007,0,345,375,0,1,3,289.15,291.15
2763900,517,0,301,224,0,1,3,289.15,291.15
2764800,403,0,249,151,0.27,1,3,289.15,291.15
2765700,537,0,310,237,0.13,1,3,289.15,291.15
2766600,393,0,223,178,0,1,3,289.15,291.15
2767500,345,0,187,164,0.13,1,3,289.15,291.15
2768400,373,0,192,198,0.07,1,3,289.15,291.15
2769300,75,0,43,33,0,0,4,289.15,291.15
2770200,60,0,36,23,0,0,4,289.15,291.15
2771100,205,0,102,116,0,0,4,289.15,291.15
2772000,122,0,64,63,0,0,4,289.15,291.15
2772900,227,0,112,130,0,0,4,289.15,291.15
2773800,177,0,89,97,0,0,4,289.15,291.15
2774700,50,0,31,16,0,0,4,289.15,291.15
2775600,91,0,50,43,0,0,4,289.15,291.15
2776500,205,0,102,116,0,0,4,289.15,291.15
2777400,167,0,85,91,0,0,4,289.15,291.15
2778300,240,0,118,138,0,0,4,289.15,291.15
2779200,88,0,48,41,0,0,4,289.15,291.15
2780100,50,0,31,16,0,0,4,289.15,291.15
2781000,122,0,64,63,0,0,4,289.15,291.15
2781900,205,0,102,116,0,0,4,289.15,291.15
2782800,225,0,111,128,0,0,4,289.15,291.15
2783700,189,0,95,106,0,0,4,289.15,291.15
2784600,50,0,31,16,0,0,4,289.15,291.15
2785500,50,0,31,16,0,0,4,289.15,291.15
2786400,153,0,78,82,0,0,4,293.15,289.15
2787300,248,0,122,143,0,0,4,293.15,289.15
2788200,240,0,118,138,0,0,4,293.15,289.15
2789100,106,0,57,51,0.13,1,3,293.15,289.15
2790000,90,0,53,34,0.13,1,3,293.15,289.15
2790900,90,0,53,34,0,1,3,293.15,289.15
2791800,184,0,93,102,0,0,3,293.15,289.15
2792700,305,0,148,180,0,1,2,293.15,289.15
2793600,261,0,133,140,0.13,1,2,293.15,289.15
2794500,170,0,97,70,0.6,2,1,293.15,289.15
2795400,221,0,125,93,0,2,1,293.15,289.15
2796300,260,0,146,113,0,2,1,293.15,289.15
2797200,426,0,219,225,0,2,1,289.15,289.15
2798100,1642,0,493,1172,0.47,2,1,289.15,289.15
2799000,300,0,170,133,1,2,1,289.15,289.15
2799900,127,0,73,51,0,2,1,289.15,289.15
2800800,85,0,50,32,0.67,1,1,289.15,289.15
2801700,91,0,50,43,0,0,1,289.15,289.15
2802600,344,0,166,205,0,0,1,289.15,289.15
2803500,267,0,135,149,0,1,1,289.15,289.15
2804400,82,0,60,19,0,0,1,289.15,289.15
2805300,82,0,60,19,0.4,1,0,289.15,289.15
2806200,82,0,60,19,0,1,0,289.15,289.15
2807100,192,0,111,89,0,1,0,289.15,289.15
2808000,427,0,219,240,0.13,2,0,289.15,289.15
2808900,396,0,145,135,0.6,2,0,289.15,289.15
2809800,1140,0,296,537,0,1,0,289.15,289.15
2810700,740,0,228,206,0,2,0,289.15,289.15
2811600,740,0,228,206,0,2,0,289.15,289.15
2812500,970,0,334,353,0,2,0,289.15,289.15
2813400,1035,0,361,399,0.07,2,0,289.15,289.15
2814300,2069,0,867,895,0,2,0,289.15,289.15
2815200,1836,0,752,778,0,2,0,289.15,289.15
2816100,676,0,180,190,0.8,2,0,289.15,289.15
2817000,1744,0,171,187,0,2,0,289.15,289.15
2817900,2070,0,377,353,0.8,2,0,289.15,289.15
2818800,1002,0,377,559,0.13,1,1,289.15,289.15
2819700,324,0,217,104,0.07,1,1,289.15,289.15
2820600,324,0,217,104,0,1,1,289.15,289.15
2821500,626,0,285,338,0,2,0,289.15,289.15
2822400,536,0,266,280,0.67,3,0,289.15,289.15
2823300,863,0,362,533,0.53,3,0,289.15,289.15
2824200,642,0,265,381,0,3,0,289.15,289.15
2825100,311,0,191,117,0.47,3,0,289.15,289.15
2826000,374,0,237,134,0.13,3,0,293.15,293.15
2826900,605,0,328,214,0.13,3,0,293.15,293.15
2827800,1175,0,448,444,0.2,3,0,293.15,293.15
2828700,1083,0,382,420,0,3,0,293.15,293.15
2829600,981,0,357,322,0,3,0,293.15,293.15
2830500,2321,0,554,1461,0,3,0,293.15,293.15
2831400,3297,0,715,2276,0.07,3,0,293.15,293.15
2832300,1434,0,428,710,0,3,0,293.15,293.15
2833200,1165,0,425,461,0,2,0,293.15,293.15
2834100,755,0,318,310,0.2,2,0,293.15,293.15
2835000,620,0,324,294,0.07,2,0,293.15,293.15
2835900,1868,0,565,1301,0,2,0,293.15,293.15
2836800,1028,0,403,623,0.27,3,0,293.15,293.15
2837700,1028,0,431,614,0.8,3,0,293.15,293.15
2838600,753,0,438,334,0.4,3,0,293.15,293.15
2839500,670,0,400,280,0,3,0,293.15,293.15
2840400,487,0,307,178,0,4,0,293.15,293.15
2841300,956,0,355,597,0.13,4,0,293.15,293.15
2842200,1157,0,470,694,0,4,0,293.15,293.15
2843100,1178,0,464,730,0.2,3,0,293.15,293.15
2844000,574,0,333,254,0,3,0,289.15,291.15
2844900,518,0,307,218,0,2,1,289.15,291.15
2845800,814,0,327,484,0,2,1,289.15,291.15
2846700,358,0,223,132,0.8,2,1,289.15,291.15
2847600,471,0,262,223,0.93,2,1,289.15,291.15
2848500,425,0,239,197,0,2,1,289.15,291.15
2849400,525,0,300,237,0,2,1,289.15,291.15
2850300,331,0,182,153,0,1,2,289.15,291.15
2851200,250,0,141,106,0.47,1,2,289.15,291.15
2852100,334,0,183,156,0.53,1,2,289.15,291.15
2853000,452,0,239,229,0.07,1,2,289.15,291.15
2853900,341,0,188,158,1.07,1,2,289.15,291.15
2854800,390,0,213,191,0.07,1,2,289.15,291.15
2855700,224,0,139,86,0,0,3,289.15,291.15
2856600,172,0,110,59,0,0,3,289.15,291.15
2857500,381,0,210,184,0.8,1,2,289.15,291.15
2858400,310,0,174,148,0,0,3,289.15,291.15
2859300,187,0,106,85,0,0,3,289.15,291.15
2860200,205,0,102,116,0,0,3,289.15,291.15
2861100,60,0,36,23,0,0,3,289.15,291.15
2862000,113,0,60,57,0,0,3,289.15,291.15
2862900,240,0,118,138,0,0,3,289.15,291.15
2863800,101,0,54,49,0,0,3,289.15,291.15
2864700,153,0,78,82,0,0,3,289.15,291.15
2865600,184,0,93,102,0,0,3,289.15,291.15
2866500,50,0,31,16,0,0,3,289.15,291.15
2867400,202,0,101,114,0,0,3,289.15,291.15
2868300,202,0,101,114,0,0,3,289.15,291.15
2869200,50,0,31,16,0,0,3,289.15,291.15
2870100,184,0,93,102,0,0,3,289.15,291.15
2871000,177,0,92,93,0,0,3,289.15,291.15
2871900,247,0,135,115,0,1,2,289.15,291.15
2872800,440,0,228,228,0,1,2,293.15,289.15
2873700,313,0,170,147,0,1,2,293.15,289.15
2874600,260,0,146,113,0,1,2,293.15,289.15
2875500,405,0,212,206,0.13,2,2,293.15,289.15
2876400,1596,0,391,1209,0.13,2,2,293.15,289.15
2877300,2511,0,566,1957,1.33,2,2,293.15,289.15
2878200,556,0,241,329,0,2,2,293.15,289.15
2879100,250,0,141,106,0,2,2,293.15,289.15
2880000,291,0,160,133,0.13,2,2,293.15,289.15
2880900,805,0,280,537,1.2,3,1,293.15,289.15
2881800,329,0,177,157,0.93,3,1,293.15,289.15
2882700,440,0,228,228,0.13,3,1,293.15,289.15
2883600,350,0,192,163,0.8,3,1,289.15,289.15
2884500,339,0,202,134,0.4,3,1,289.15,289.15
2885400,765,0,283,486,0,2,1,289.15,289.15
2886300,419,0,244,188,0,3,0,289.15,289.15
2887200,433,0,264,180,0.07,3,0,289.15,289.15
2888100,323,0,183,155,0.4,3,0,289.15,289.15
2889000,158,0,104,51,0.13,3,0,289.15,289.15
2889900,819,0,264,552,0.07,3,0,289.15,289.15
2890800,799,0,288,519,0,3,0,289.15,289.15
2891700,444,0,240,218,0,2,0,289.15,289.15
2892600,955,0,318,653,0,2,0,289.15,289.15
2893500,833,0,269,570,0,2,0,289.15,289.15
2894400,613,0,149,461,1.2,2,0,289.15,289.15
2895300,82,0,60,19,0.53,3,0,289.15,289.15
2896200,232,0,132,110,0.93,4,0,289.15,289.15
2897100,420,0,239,200,0.07,2,1,289.15,289.15
2898000,393,0,226,183,0.07,1,1,289.15,289.15
2898900,188,0,125,60,0,1,1,289.15,289.15
2899800,183,0,120,60,0.4,1,1,289.15,289.15
2900700,600,0,123,172,0.07,1,1,289.15,289.15
2901600,634,0,119,226,0,1,1,289.15,289.15
2902500,729,0,162,286,0.8,1,1,289.15,289.15
2903400,904,0,171,438,1.07,1,1,289.15,289.15
2904300,2729,0,499,1924,0,2,0,289.15,289.15
2905200,2305,0,427,1571,0,1,0,289.15,289.15
2906100,648,0,158,189,0,0,0,289.15,289.15
2907000,863,0,256,326,0,0,0,289.15,289.15
2907900,767,0,195,289,0,0,0,289.15,289.15
2908800,2179,0,397,1477,0.87,1,0,289.15,289.15
2909700,2748,0,498,1944,0.07,2,0,289.15,289.15
2910600,382,0,172,207,0,2,0,289.15,289.15
2911500,478,0,287,196,0,2,0,289.15,289.15
2912400,696,0,372,356,0.53,2,0,293.15,293.15
2913300,595,0,347,258,0.07,2,0,293.15,293.15
2914200,383,0,230,150,0,2,0,293.15,293.15
2915100,383,0,230,150,0,1,0,293.15,293.15
2916000,416,0,253,161,0,1,0,293.15,293.15
2916900,1399,0,608,807,0,2,0,293.15,293.15
2917800,2949,0,827,2152,0.13,2,0,293.15,293.15
2918700,2117,0,614,1502,0,2,0,293.15,293.15
2919600,624,0,397,224,0.07,2,0,293.15,293.15
2920500,535,0,337,194,0,3,0,293.15,293.15
2921400,524,0,327,194,0.27,3,0,293.15,293.15
2922300,835,0,471,393,0,3,0,293.15,293.15
2923200,754,0,433,341,0,3,0,293.15,293.15
2924100,533,0,336,194,0,3,0,293.15,293.15
2925000,535,0,338,195,0.4,3,0,293.15,293.15
2925900,382,0,238,141,0,2,1,293.15,293.15
2926800,501,0,299,207,0.13,2,1,293.15,293.15
2927700,759,0,418,373,0,3,1,293.15,293.15
2928600,525,0,310,223,0,3,1,293.15,293.15
2929500,519,0,328,189,0.13,3,1,293.15,293.15
2930400,422,0,265,155,0,3,1,289.15,291.15
2931300,511,0,322,186,0,1,3,289.15,291.15
2932200,741,0,433,326,0.13,1,3,289.15,291.15
2933100,806,0,458,374,0,1,3,289.15,291.15
2934000,443,0,267,178,0.47,1,3,289.15,291.15
2934900,402,0,250,149,0.47,1,3,289.15,291.15
2935800,206,0,141,61,0,0,4,289.15,291.15
2936700,266,0,168,102,0,0,4,289.15,291.15
2937600,465,0,259,229,0,0,4,289.15,291.15
2938500,408,0,233,193,0,0,4,289.15,291.15
2939400,186,0,118,66,0,0,4,289.15,291.15
2940300,58,0,36,19,0,0,4,289.15,291.15
2941200,50,0,31,16,0,0,4,289.15,291.15
2942100,202,0,101,114,0,0,4,289.15,291.15
2943000,305,0,148,180,0,0,4,289.15,291.15
2943900,184,0,93,102,0,0,4,289.15,291.15
2944800,50,0,31,16,0,0,4,289.15,291.15
2945700,50,0,31,16,0,0,4,289.15,291.15
2946600,101,0,54,49,0,0,4,289.15,291.15
2947500,240,0,118,138,0,0,4,289.15,291.15
2948400,248,0,122,143,0,0,4,289.15,291.15
2949300,153,0,78,82,0,0,4,289.15,291.15
2950200,50,0,31,16,0,0,4,289.15,291.15
2951100,50,0,31,16,0,0,4,289.15,291.15
2952000,189,0,95,106,0,0,4,289.15,291.15
2952900,225,0,111,128,0,0,4,289.15,291.15
2953800,205,0,102,116,0,0,4,289.15,291.15
2954700,122,0,64,63,0,0,4,289.15,291.15
2955600,50,0,31,16,0,0,4,289.15,291.15
2956500,88,0,48,41,0,0,4,289.15,291.15
2957400,248,0,123,142,0,0,4,289.15,291.15
2958300,215,0,111,113,0,1,3,289.15,291.15
2959200,365,0,190,188,0.8,1,3,293.15,289.15
2960100,291,0,160,133,0.8,1,3,293.15,289.15
2961000,50,0,31,16,0,0,3,293.15,289.15
2961900,201,0,102,108,0.87,1,3,293.15,289.15
2962800,411,0,214,213,0.4,1,3,293.15,289.15
2963700,322,0,174,153,0.8,2,2,293.15,289.15
2964600,338,0,176,176,0.8,1,2,293.15,289.15
2965500,60,0,36,23,0,0,2,293.15,289.15
2966400,78,0,45,33,0.4,0,2,293.15,289.15
2967300,292,0,151,157,0.8,1,1,293.15,289.15
2968200,230,0,127,110,0,1,1,293.15,289.15
2969100,285,0,155,137,0.2,2,0,293.15,289.15
2970000,924,0,301,633,0,2,0,289.15,289.15
2970900,262,0,152,107,0,2,0,289.15,289.15
2971800,700,0,230,479,0.07,2,0,289.15,289.15
2972700,363,0,186,193,0.07,2,0,289.15,289.15
2973600,210,0,119,88,0.2,1,0,289.15,289.15
2974500,328,0,172,167,0.47,1,0,289.15,289.15
2975400,273,0,144,136,0.13,1,0,289.15,289.15
2976300,143,0,87,55,0,2,0,289.15,289.15
2977200,272,0,147,140,0.07,2,0,289.15,289.15
2978100,271,0,166,113,0.93,2,0,289.15,289.15
2979000,164,0,112,51,0.07,2,0,289.15,289.15
2979900,2240,0,1152,1101,0,2,0,289.15,289.15
2980800,1250,0,659,596,0,2,0,289.15,289.15
2981700,342,0,194,155,0.8,3,0,289.15,289.15
2982600,382,0,210,189,0,3,0,289.15,289.15
2983500,260,0,166,93,0,3,0,289.15,289.15
2984400,332,0,217,117,0.07,3,0,289.15,289.15
2985300,941,0,328,626,0,3,0,289.15,289.15
2986200,325,0,203,124,0.27,3,0,289.15,289.15
2987100,2093,0,1087,1022,0,3,0,289.15,289.15
2988000,1972,0,1045,936,0.07,3,0,289.15,289.15
2988900,734,0,282,449,0.07,2,0,289.15,289.15
2989800,332,0,196,141,0,2,0,289.15,289.15
2990700,381,0,217,177,0,2,0,289.15,289.15
2991600,376,0,225,158,0,2,0,289.15,289.15
2992500,992,0,409,599,0,2,0,289.15,289.15
2993400,330,0,194,136,0.13,2,0,289.15,289.15
2994300,534,0,268,264,1.2,2,0,289.15,289.15
2995200,904,0,421,490,0.13,2,0,289.15,289.15
2996100,710,0,417,304,0.47,3,0,289.15,289.15
2997000,670,0,395,290,0.07,3,0,289.15,289.15
2997900,1638,0,552,1095,0.07,3,0,289.15,289.15
2998800,2623,0,667,1953,0,4,0,293.15,293.15
2999700,1333,0,503,827,0.07,4,0,293.15,293.15
3000600,761,0,445,326,0,4,0,293.15,293.15
3001500,806,0,466,355,0,4,0,293.15,293.15
3002400,736,0,419,333,0.8,4,0,293.15,293.15
3003300,517,0,319,199,0.13,4,0,293.15,293.15
3004200,1068,0,429,637,0,4,0,293.15,293.15
3005100,686,0,366,318,0.27,4,0,293.15,293.15
3006000,2797,0,756,2054,0.13,4,0,293.15,293.15
3006900,3263,0,847,2437,0.8,4,0,293.15,293.15
3007800,1638,0,564,1085,0,4,0,293.15,293.15
3008700,535,0,338,195,0.8,3,0,293.15,293.15
3009600,535,0,338,195,0.13,3,0,293.15,293.15
3010500,1243,0,470,774,0,4,0,293.15,293.15
3011400,864,0,513,371,0,4,0,293.15,293.15
3012300,756,0,435,342,0.2,4,0,293.15,293.15
3013200,554,0,332,224,0.4,4,0,293.15,293.15
3014100,585,0,368,214,0.13,4,0,293.15,293.15
3015000,535,0,338,195,0,4,0,293.15,293.15
3015900,608,0,371,241,0,4,0,293.15,293.15
3016800,1642,0,615,1055,0,4,0,289.15,291.15
3017700,1231,0,503,741,0,3,1,289.15,291.15
3018600,535,0,338,195,0.07,2,2,289.15,291.15
3019500,422,0,265,155,0,1,3,289.15,291.15
3020400,409,0,251,156,0.07,1,3,289.15,291.15
3021300,658,0,380,291,0.47,1,3,289.15,291.15
3022200,828,0,458,400,1.47,1,3,289.15,291.15
3023100,902,0,364,542,0,1,3,289.15,291.15
3024000,383,0,230,150,0.07,1,3,289.15,291.15
3024900,334,0,199,133,0,1,3,289.15,291.15
3025800,251,0,142,106,0,1,3,289.15,291.15
3026700,524,0,267,281,0.07,1,3,289.15,291.15
3027600,518,0,264,278,0.13,1,3,289.15,291.15
3028500,783,0,232,549,0.07,1,3,289.15,291.15
3029400,183,0,104,76,0,1,3,289.15,291.15
3030300,50,0,31,16,0,0,3,289.15,291.15
3031200,98,0,53,47,0,0,3,289.15,291.15
3032100,395,0,190,237,0,0,3,289.15,291.15
3033000,198,0,99,111,0,0,3,289.15,291.15
3033900,50,0,31,16,0,0,3,289.15,291.15
3034800,50,0,31,16,0,0,3,289.15,291.15
3035700,50,0,31,16,0,0,3,289.15,291.15
3036600,218,0,108,124,0,0,3,289.15,291.15
3037500,382,0,184,229,0,0,3,289.15,291.15
3038400,91,0,50,43,0,0,3,289.15,291.15
3039300,50,0,31,16,0,0,3,289.15,291.15
3040200,50,0,31,16,0,0,3,289.15,291.15
3041100,75,0,43,33,0,0,3,289.15,291.15
3042000,312,0,152,184,0,0,3,289.15,291.15
3042900,294,0,143,172,0,0,3,289.15,291.15
3043800,60,0,36,23,0,0,3,289.15,291.15
3044700,50,0,31,16,0,0,3,289.15,291.15
3045600,50,0,31,16,0,0,3,293.15,289.15
